"Area","MTU","Solar  - Actual Aggregated [MW]"
"Austria (AT)","11.11.2016 11:45 - 11.11.2016 12:00 (UTC)","165"
"Austria (AT)","11.11.2016 12:00 - 11.11.2016 12:15 (UTC)","156"
"Austria (AT)","11.11.2016 12:15 - 11.11.2016 12:30 (UTC)","146"
"Austria (AT)","11.11.2016 12:30 - 11.11.2016 12:45 (UTC)","136"
"Austria (AT)","11.11.2016 12:45 - 11.11.2016 13:00 (UTC)","126"
"Austria (AT)","11.11.2016 13:00 - 11.11.2016 13:15 (UTC)","115"
"Austria (AT)","11.11.2016 13:15 - 11.11.2016 13:30 (UTC)","105"
"Austria (AT)","11.11.2016 13:30 - 11.11.2016 13:45 (UTC)","94"
"Austria (AT)","11.11.2016 13:45 - 11.11.2016 14:00 (UTC)","84"
"Austria (AT)","11.11.2016 14:00 - 11.11.2016 14:15 (UTC)","72"
"Austria (AT)","11.11.2016 14:15 - 11.11.2016 14:30 (UTC)","60"
"Austria (AT)","11.11.2016 14:30 - 11.11.2016 14:45 (UTC)","48"
"Austria (AT)","11.11.2016 14:45 - 11.11.2016 15:00 (UTC)","36"
"Austria (AT)","11.11.2016 15:00 - 11.11.2016 15:15 (UTC)","29"
"Austria (AT)","11.11.2016 15:15 - 11.11.2016 15:30 (UTC)","22"
"Austria (AT)","11.11.2016 15:30 - 11.11.2016 15:45 (UTC)","15"
"Austria (AT)","11.11.2016 15:45 - 11.11.2016 16:00 (UTC)","8"
"Austria (AT)","11.11.2016 16:00 - 11.11.2016 16:15 (UTC)","8"
"Austria (AT)","11.11.2016 16:15 - 11.11.2016 16:30 (UTC)","8"
"Austria (AT)","11.11.2016 16:30 - 11.11.2016 16:45 (UTC)","8"
"Austria (AT)","11.11.2016 16:45 - 11.11.2016 17:00 (UTC)","8"
"Austria (AT)","11.11.2016 17:00 - 11.11.2016 17:15 (UTC)","8"
"Austria (AT)","11.11.2016 17:15 - 11.11.2016 17:30 (UTC)","8"
"Austria (AT)","11.11.2016 17:30 - 11.11.2016 17:45 (UTC)","8"
"Austria (AT)","11.11.2016 17:45 - 11.11.2016 18:00 (UTC)","8"
"Austria (AT)","11.11.2016 18:00 - 11.11.2016 18:15 (UTC)","0"
"Austria (AT)","11.11.2016 18:15 - 11.11.2016 18:30 (UTC)","0"
"Austria (AT)","11.11.2016 18:30 - 11.11.2016 18:45 (UTC)","0"
"Austria (AT)","11.11.2016 18:45 - 11.11.2016 19:00 (UTC)","0"
"Austria (AT)","11.11.2016 19:00 - 11.11.2016 19:15 (UTC)","0"
"Austria (AT)","11.11.2016 19:15 - 11.11.2016 19:30 (UTC)","0"
"Austria (AT)","11.11.2016 19:30 - 11.11.2016 19:45 (UTC)","0"
"Austria (AT)","11.11.2016 19:45 - 11.11.2016 20:00 (UTC)","0"
"Austria (AT)","11.11.2016 20:00 - 11.11.2016 20:15 (UTC)","0"
"Austria (AT)","11.11.2016 20:15 - 11.11.2016 20:30 (UTC)","0"
"Austria (AT)","11.11.2016 20:30 - 11.11.2016 20:45 (UTC)","0"
"Austria (AT)","11.11.2016 20:45 - 11.11.2016 21:00 (UTC)","0"
"Austria (AT)","11.11.2016 21:00 - 11.11.2016 21:15 (UTC)","0"
"Austria (AT)","11.11.2016 21:15 - 11.11.2016 21:30 (UTC)","0"
"Austria (AT)","11.11.2016 21:30 - 11.11.2016 21:45 (UTC)","0"
"Austria (AT)","11.11.2016 21:45 - 11.11.2016 22:00 (UTC)","0"
"Austria (AT)","11.11.2016 22:00 - 11.11.2016 22:15 (UTC)","0"
"Austria (AT)","11.11.2016 22:15 - 11.11.2016 22:30 (UTC)","0"
"Austria (AT)","11.11.2016 22:30 - 11.11.2016 22:45 (UTC)","0"
"Austria (AT)","11.11.2016 22:45 - 11.11.2016 23:00 (UTC)","0"
"Austria (AT)","11.11.2016 23:00 - 11.11.2016 23:15 (UTC)","0"
"Austria (AT)","11.11.2016 23:15 - 11.11.2016 23:30 (UTC)","0"
"Austria (AT)","11.11.2016 23:30 - 11.11.2016 23:45 (UTC)","0"
"Austria (AT)","11.11.2016 23:45 - 12.11.2016 00:00 (UTC)","0"
"Austria (AT)","12.11.2016 00:00 - 12.11.2016 00:15 (UTC)","0"
"Austria (AT)","12.11.2016 00:15 - 12.11.2016 00:30 (UTC)","0"
"Austria (AT)","12.11.2016 00:30 - 12.11.2016 00:45 (UTC)","0"
"Austria (AT)","12.11.2016 00:45 - 12.11.2016 01:00 (UTC)","0"
"Austria (AT)","12.11.2016 01:00 - 12.11.2016 01:15 (UTC)","0"
"Austria (AT)","12.11.2016 01:15 - 12.11.2016 01:30 (UTC)","0"
"Austria (AT)","12.11.2016 01:30 - 12.11.2016 01:45 (UTC)","0"
"Austria (AT)","12.11.2016 01:45 - 12.11.2016 02:00 (UTC)","0"
"Austria (AT)","12.11.2016 02:00 - 12.11.2016 02:15 (UTC)","0"
"Austria (AT)","12.11.2016 02:15 - 12.11.2016 02:30 (UTC)","0"
"Austria (AT)","12.11.2016 02:30 - 12.11.2016 02:45 (UTC)","0"
"Austria (AT)","12.11.2016 02:45 - 12.11.2016 03:00 (UTC)","0"
"Austria (AT)","12.11.2016 03:00 - 12.11.2016 03:15 (UTC)","0"
"Austria (AT)","12.11.2016 03:15 - 12.11.2016 03:30 (UTC)","0"
"Austria (AT)","12.11.2016 03:30 - 12.11.2016 03:45 (UTC)","0"
"Austria (AT)","12.11.2016 03:45 - 12.11.2016 04:00 (UTC)","0"
"Austria (AT)","12.11.2016 04:00 - 12.11.2016 04:15 (UTC)","0"
"Austria (AT)","12.11.2016 04:15 - 12.11.2016 04:30 (UTC)","0"
"Austria (AT)","12.11.2016 04:30 - 12.11.2016 04:45 (UTC)","0"
"Austria (AT)","12.11.2016 04:45 - 12.11.2016 05:00 (UTC)","0"
"Austria (AT)","12.11.2016 05:00 - 12.11.2016 05:15 (UTC)","0"
"Austria (AT)","12.11.2016 05:15 - 12.11.2016 05:30 (UTC)","0"
"Austria (AT)","12.11.2016 05:30 - 12.11.2016 05:45 (UTC)","0"
"Austria (AT)","12.11.2016 05:45 - 12.11.2016 06:00 (UTC)","0"
"Austria (AT)","12.11.2016 06:00 - 12.11.2016 06:15 (UTC)","9"
"Austria (AT)","12.11.2016 06:15 - 12.11.2016 06:30 (UTC)","10"
"Austria (AT)","12.11.2016 06:30 - 12.11.2016 06:45 (UTC)","12"
"Austria (AT)","12.11.2016 06:45 - 12.11.2016 07:00 (UTC)","14"
"Austria (AT)","12.11.2016 07:00 - 12.11.2016 07:15 (UTC)","24"
"Austria (AT)","12.11.2016 07:15 - 12.11.2016 07:30 (UTC)","34"
"Austria (AT)","12.11.2016 07:30 - 12.11.2016 07:45 (UTC)","44"
"Austria (AT)","12.11.2016 07:45 - 12.11.2016 08:00 (UTC)","55"
"Austria (AT)","12.11.2016 08:00 - 12.11.2016 08:15 (UTC)","65"
"Austria (AT)","12.11.2016 08:15 - 12.11.2016 08:30 (UTC)","76"
"Austria (AT)","12.11.2016 08:30 - 12.11.2016 08:45 (UTC)","87"
"Austria (AT)","12.11.2016 08:45 - 12.11.2016 09:00 (UTC)","97"
"Austria (AT)","12.11.2016 09:00 - 12.11.2016 09:15 (UTC)","107"
"Austria (AT)","12.11.2016 09:15 - 12.11.2016 09:30 (UTC)","115"
"Austria (AT)","12.11.2016 09:30 - 12.11.2016 09:45 (UTC)","124"
"Austria (AT)","12.11.2016 09:45 - 12.11.2016 10:00 (UTC)","132"
"Austria (AT)","12.11.2016 10:00 - 12.11.2016 10:15 (UTC)","137"
"Austria (AT)","12.11.2016 10:15 - 12.11.2016 10:30 (UTC)","142"
"Austria (AT)","12.11.2016 10:30 - 12.11.2016 10:45 (UTC)","147"
"Austria (AT)","12.11.2016 10:45 - 12.11.2016 11:00 (UTC)","152"
"Austria (AT)","12.11.2016 11:00 - 12.11.2016 11:15 (UTC)","154"
"Austria (AT)","12.11.2016 11:15 - 12.11.2016 11:30 (UTC)","155"
"Austria (AT)","12.11.2016 11:30 - 12.11.2016 11:45 (UTC)","155"
"Austria (AT)","12.11.2016 11:45 - 12.11.2016 12:00 (UTC)","156"
"Austria (AT)","12.11.2016 12:00 - 12.11.2016 12:15 (UTC)","150"
"Austria (AT)","12.11.2016 12:15 - 12.11.2016 12:30 (UTC)","143"
"Austria (AT)","12.11.2016 12:30 - 12.11.2016 12:45 (UTC)","136"
"Austria (AT)","12.11.2016 12:45 - 12.11.2016 13:00 (UTC)","128"
"Austria (AT)","12.11.2016 13:00 - 12.11.2016 13:15 (UTC)","119"
"Austria (AT)","12.11.2016 13:15 - 12.11.2016 13:30 (UTC)","110"
"Austria (AT)","12.11.2016 13:30 - 12.11.2016 13:45 (UTC)","100"
"Austria (AT)","12.11.2016 13:45 - 12.11.2016 14:00 (UTC)","90"
"Austria (AT)","12.11.2016 14:00 - 12.11.2016 14:15 (UTC)","76"
"Austria (AT)","12.11.2016 14:15 - 12.11.2016 14:30 (UTC)","63"
"Austria (AT)","12.11.2016 14:30 - 12.11.2016 14:45 (UTC)","50"
"Austria (AT)","12.11.2016 14:45 - 12.11.2016 15:00 (UTC)","37"
"Austria (AT)","12.11.2016 15:00 - 12.11.2016 15:15 (UTC)","29"
"Austria (AT)","12.11.2016 15:15 - 12.11.2016 15:30 (UTC)","22"
"Austria (AT)","12.11.2016 15:30 - 12.11.2016 15:45 (UTC)","15"
"Austria (AT)","12.11.2016 15:45 - 12.11.2016 16:00 (UTC)","8"
"Austria (AT)","12.11.2016 16:00 - 12.11.2016 16:15 (UTC)","8"
"Austria (AT)","12.11.2016 16:15 - 12.11.2016 16:30 (UTC)","8"
"Austria (AT)","12.11.2016 16:30 - 12.11.2016 16:45 (UTC)","8"
"Austria (AT)","12.11.2016 16:45 - 12.11.2016 17:00 (UTC)","8"
"Austria (AT)","12.11.2016 17:00 - 12.11.2016 17:15 (UTC)","8"
"Austria (AT)","12.11.2016 17:15 - 12.11.2016 17:30 (UTC)","8"
"Austria (AT)","12.11.2016 17:30 - 12.11.2016 17:45 (UTC)","8"
"Austria (AT)","12.11.2016 17:45 - 12.11.2016 18:00 (UTC)","8"
"Austria (AT)","12.11.2016 18:00 - 12.11.2016 18:15 (UTC)","0"
"Austria (AT)","12.11.2016 18:15 - 12.11.2016 18:30 (UTC)","0"
"Austria (AT)","12.11.2016 18:30 - 12.11.2016 18:45 (UTC)","0"
"Austria (AT)","12.11.2016 18:45 - 12.11.2016 19:00 (UTC)","0"
"Austria (AT)","12.11.2016 19:00 - 12.11.2016 19:15 (UTC)","0"
"Austria (AT)","12.11.2016 19:15 - 12.11.2016 19:30 (UTC)","0"
"Austria (AT)","12.11.2016 19:30 - 12.11.2016 19:45 (UTC)","0"
"Austria (AT)","12.11.2016 19:45 - 12.11.2016 20:00 (UTC)","0"
"Austria (AT)","12.11.2016 20:00 - 12.11.2016 20:15 (UTC)","0"
"Austria (AT)","12.11.2016 20:15 - 12.11.2016 20:30 (UTC)","0"
"Austria (AT)","12.11.2016 20:30 - 12.11.2016 20:45 (UTC)","0"
"Austria (AT)","12.11.2016 20:45 - 12.11.2016 21:00 (UTC)","0"
"Austria (AT)","12.11.2016 21:00 - 12.11.2016 21:15 (UTC)","0"
"Austria (AT)","12.11.2016 21:15 - 12.11.2016 21:30 (UTC)","0"
"Austria (AT)","12.11.2016 21:30 - 12.11.2016 21:45 (UTC)","0"
"Austria (AT)","12.11.2016 21:45 - 12.11.2016 22:00 (UTC)","0"
"Austria (AT)","12.11.2016 22:00 - 12.11.2016 22:15 (UTC)","0"
"Austria (AT)","12.11.2016 22:15 - 12.11.2016 22:30 (UTC)","0"
"Austria (AT)","12.11.2016 22:30 - 12.11.2016 22:45 (UTC)","0"
"Austria (AT)","12.11.2016 22:45 - 12.11.2016 23:00 (UTC)","0"
"Austria (AT)","12.11.2016 23:00 - 12.11.2016 23:15 (UTC)","0"
"Austria (AT)","12.11.2016 23:15 - 12.11.2016 23:30 (UTC)","0"
"Austria (AT)","12.11.2016 23:30 - 12.11.2016 23:45 (UTC)","0"
"Austria (AT)","12.11.2016 23:45 - 13.11.2016 00:00 (UTC)","0"
"Austria (AT)","13.11.2016 00:00 - 13.11.2016 00:15 (UTC)","0"
"Austria (AT)","13.11.2016 00:15 - 13.11.2016 00:30 (UTC)","0"
"Austria (AT)","13.11.2016 00:30 - 13.11.2016 00:45 (UTC)","0"
"Austria (AT)","13.11.2016 00:45 - 13.11.2016 01:00 (UTC)","0"
"Austria (AT)","13.11.2016 01:00 - 13.11.2016 01:15 (UTC)","0"
"Austria (AT)","13.11.2016 01:15 - 13.11.2016 01:30 (UTC)","0"
"Austria (AT)","13.11.2016 01:30 - 13.11.2016 01:45 (UTC)","0"
"Austria (AT)","13.11.2016 01:45 - 13.11.2016 02:00 (UTC)","0"
"Austria (AT)","13.11.2016 02:00 - 13.11.2016 02:15 (UTC)","0"
"Austria (AT)","13.11.2016 02:15 - 13.11.2016 02:30 (UTC)","0"
"Austria (AT)","13.11.2016 02:30 - 13.11.2016 02:45 (UTC)","0"
"Austria (AT)","13.11.2016 02:45 - 13.11.2016 03:00 (UTC)","0"
"Austria (AT)","13.11.2016 03:00 - 13.11.2016 03:15 (UTC)","0"
"Austria (AT)","13.11.2016 03:15 - 13.11.2016 03:30 (UTC)","0"
"Austria (AT)","13.11.2016 03:30 - 13.11.2016 03:45 (UTC)","0"
"Austria (AT)","13.11.2016 03:45 - 13.11.2016 04:00 (UTC)","0"
"Austria (AT)","13.11.2016 04:00 - 13.11.2016 04:15 (UTC)","0"
"Austria (AT)","13.11.2016 04:15 - 13.11.2016 04:30 (UTC)","0"
"Austria (AT)","13.11.2016 04:30 - 13.11.2016 04:45 (UTC)","0"
"Austria (AT)","13.11.2016 04:45 - 13.11.2016 05:00 (UTC)","0"
"Austria (AT)","13.11.2016 05:00 - 13.11.2016 05:15 (UTC)","0"
"Austria (AT)","13.11.2016 05:15 - 13.11.2016 05:30 (UTC)","0"
"Austria (AT)","13.11.2016 05:30 - 13.11.2016 05:45 (UTC)","0"
"Austria (AT)","13.11.2016 05:45 - 13.11.2016 06:00 (UTC)","0"
"Austria (AT)","13.11.2016 06:00 - 13.11.2016 06:15 (UTC)","10"
"Austria (AT)","13.11.2016 06:15 - 13.11.2016 06:30 (UTC)","13"
"Austria (AT)","13.11.2016 06:30 - 13.11.2016 06:45 (UTC)","17"
"Austria (AT)","13.11.2016 06:45 - 13.11.2016 07:00 (UTC)","20"
"Austria (AT)","13.11.2016 07:00 - 13.11.2016 07:15 (UTC)","34"
"Austria (AT)","13.11.2016 07:15 - 13.11.2016 07:30 (UTC)","48"
"Austria (AT)","13.11.2016 07:30 - 13.11.2016 07:45 (UTC)","64"
"Austria (AT)","13.11.2016 07:45 - 13.11.2016 08:00 (UTC)","79"
"Austria (AT)","13.11.2016 08:00 - 13.11.2016 08:15 (UTC)","96"
"Austria (AT)","13.11.2016 08:15 - 13.11.2016 08:30 (UTC)","112"
"Austria (AT)","13.11.2016 08:30 - 13.11.2016 08:45 (UTC)","129"
"Austria (AT)","13.11.2016 08:45 - 13.11.2016 09:00 (UTC)","145"
"Austria (AT)","13.11.2016 09:00 - 13.11.2016 09:15 (UTC)","160"
"Austria (AT)","13.11.2016 09:15 - 13.11.2016 09:30 (UTC)","175"
"Austria (AT)","13.11.2016 09:30 - 13.11.2016 09:45 (UTC)","190"
"Austria (AT)","13.11.2016 09:45 - 13.11.2016 10:00 (UTC)","205"
"Austria (AT)","13.11.2016 10:00 - 13.11.2016 10:15 (UTC)","213"
"Austria (AT)","13.11.2016 10:15 - 13.11.2016 10:30 (UTC)","219"
"Austria (AT)","13.11.2016 10:30 - 13.11.2016 10:45 (UTC)","226"
"Austria (AT)","13.11.2016 10:45 - 13.11.2016 11:00 (UTC)","232"
"Austria (AT)","13.11.2016 11:00 - 13.11.2016 11:15 (UTC)","230"
"Austria (AT)","13.11.2016 11:15 - 13.11.2016 11:30 (UTC)","227"
"Austria (AT)","13.11.2016 11:30 - 13.11.2016 11:45 (UTC)","224"
"Austria (AT)","13.11.2016 11:45 - 13.11.2016 12:00 (UTC)","220"
"Austria (AT)","13.11.2016 12:00 - 13.11.2016 12:15 (UTC)","210"
"Austria (AT)","13.11.2016 12:15 - 13.11.2016 12:30 (UTC)","199"
"Austria (AT)","13.11.2016 12:30 - 13.11.2016 12:45 (UTC)","187"
"Austria (AT)","13.11.2016 12:45 - 13.11.2016 13:00 (UTC)","176"
"Austria (AT)","13.11.2016 13:00 - 13.11.2016 13:15 (UTC)","160"
"Austria (AT)","13.11.2016 13:15 - 13.11.2016 13:30 (UTC)","143"
"Austria (AT)","13.11.2016 13:30 - 13.11.2016 13:45 (UTC)","126"
"Austria (AT)","13.11.2016 13:45 - 13.11.2016 14:00 (UTC)","110"
"Austria (AT)","13.11.2016 14:00 - 13.11.2016 14:15 (UTC)","93"
"Austria (AT)","13.11.2016 14:15 - 13.11.2016 14:30 (UTC)","76"
"Austria (AT)","13.11.2016 14:30 - 13.11.2016 14:45 (UTC)","59"
"Austria (AT)","13.11.2016 14:45 - 13.11.2016 15:00 (UTC)","43"
"Austria (AT)","13.11.2016 15:00 - 13.11.2016 15:15 (UTC)","34"
"Austria (AT)","13.11.2016 15:15 - 13.11.2016 15:30 (UTC)","25"
"Austria (AT)","13.11.2016 15:30 - 13.11.2016 15:45 (UTC)","17"
"Austria (AT)","13.11.2016 15:45 - 13.11.2016 16:00 (UTC)","8"
"Austria (AT)","13.11.2016 16:00 - 13.11.2016 16:15 (UTC)","8"
"Austria (AT)","13.11.2016 16:15 - 13.11.2016 16:30 (UTC)","8"
"Austria (AT)","13.11.2016 16:30 - 13.11.2016 16:45 (UTC)","8"
"Austria (AT)","13.11.2016 16:45 - 13.11.2016 17:00 (UTC)","8"
"Austria (AT)","13.11.2016 17:00 - 13.11.2016 17:15 (UTC)","8"
"Austria (AT)","13.11.2016 17:15 - 13.11.2016 17:30 (UTC)","8"
"Austria (AT)","13.11.2016 17:30 - 13.11.2016 17:45 (UTC)","8"
"Austria (AT)","13.11.2016 17:45 - 13.11.2016 18:00 (UTC)","8"
"Austria (AT)","13.11.2016 18:00 - 13.11.2016 18:15 (UTC)","0"
"Austria (AT)","13.11.2016 18:15 - 13.11.2016 18:30 (UTC)","0"
"Austria (AT)","13.11.2016 18:30 - 13.11.2016 18:45 (UTC)","0"
"Austria (AT)","13.11.2016 18:45 - 13.11.2016 19:00 (UTC)","0"
"Austria (AT)","13.11.2016 19:00 - 13.11.2016 19:15 (UTC)","0"
"Austria (AT)","13.11.2016 19:15 - 13.11.2016 19:30 (UTC)","0"
"Austria (AT)","13.11.2016 19:30 - 13.11.2016 19:45 (UTC)","0"
"Austria (AT)","13.11.2016 19:45 - 13.11.2016 20:00 (UTC)","0"
"Austria (AT)","13.11.2016 20:00 - 13.11.2016 20:15 (UTC)","0"
"Austria (AT)","13.11.2016 20:15 - 13.11.2016 20:30 (UTC)","0"
"Austria (AT)","13.11.2016 20:30 - 13.11.2016 20:45 (UTC)","0"
"Austria (AT)","13.11.2016 20:45 - 13.11.2016 21:00 (UTC)","0"
"Austria (AT)","13.11.2016 21:00 - 13.11.2016 21:15 (UTC)","0"
"Austria (AT)","13.11.2016 21:15 - 13.11.2016 21:30 (UTC)","0"
"Austria (AT)","13.11.2016 21:30 - 13.11.2016 21:45 (UTC)","0"
"Austria (AT)","13.11.2016 21:45 - 13.11.2016 22:00 (UTC)","0"
"Austria (AT)","13.11.2016 22:00 - 13.11.2016 22:15 (UTC)","0"
"Austria (AT)","13.11.2016 22:15 - 13.11.2016 22:30 (UTC)","0"
"Austria (AT)","13.11.2016 22:30 - 13.11.2016 22:45 (UTC)","0"
"Austria (AT)","13.11.2016 22:45 - 13.11.2016 23:00 (UTC)","0"
"Austria (AT)","13.11.2016 23:00 - 13.11.2016 23:15 (UTC)","0"
"Austria (AT)","13.11.2016 23:15 - 13.11.2016 23:30 (UTC)","0"
"Austria (AT)","13.11.2016 23:30 - 13.11.2016 23:45 (UTC)","0"
"Austria (AT)","13.11.2016 23:45 - 14.11.2016 00:00 (UTC)","0"
"Austria (AT)","14.11.2016 00:00 - 14.11.2016 00:15 (UTC)","0"
"Austria (AT)","14.11.2016 00:15 - 14.11.2016 00:30 (UTC)","0"
"Austria (AT)","14.11.2016 00:30 - 14.11.2016 00:45 (UTC)","0"
"Austria (AT)","14.11.2016 00:45 - 14.11.2016 01:00 (UTC)","0"
"Austria (AT)","14.11.2016 01:00 - 14.11.2016 01:15 (UTC)","0"
"Austria (AT)","14.11.2016 01:15 - 14.11.2016 01:30 (UTC)","0"
"Austria (AT)","14.11.2016 01:30 - 14.11.2016 01:45 (UTC)","0"
"Austria (AT)","14.11.2016 01:45 - 14.11.2016 02:00 (UTC)","0"
"Austria (AT)","14.11.2016 02:00 - 14.11.2016 02:15 (UTC)","0"
"Austria (AT)","14.11.2016 02:15 - 14.11.2016 02:30 (UTC)","0"
"Austria (AT)","14.11.2016 02:30 - 14.11.2016 02:45 (UTC)","0"
"Austria (AT)","14.11.2016 02:45 - 14.11.2016 03:00 (UTC)","0"
"Austria (AT)","14.11.2016 03:00 - 14.11.2016 03:15 (UTC)","0"
"Austria (AT)","14.11.2016 03:15 - 14.11.2016 03:30 (UTC)","0"
"Austria (AT)","14.11.2016 03:30 - 14.11.2016 03:45 (UTC)","0"
"Austria (AT)","14.11.2016 03:45 - 14.11.2016 04:00 (UTC)","0"
"Austria (AT)","14.11.2016 04:00 - 14.11.2016 04:15 (UTC)","0"
"Austria (AT)","14.11.2016 04:15 - 14.11.2016 04:30 (UTC)","0"
"Austria (AT)","14.11.2016 04:30 - 14.11.2016 04:45 (UTC)","0"
"Austria (AT)","14.11.2016 04:45 - 14.11.2016 05:00 (UTC)","0"
"Austria (AT)","14.11.2016 05:00 - 14.11.2016 05:15 (UTC)","0"
"Austria (AT)","14.11.2016 05:15 - 14.11.2016 05:30 (UTC)","0"
"Austria (AT)","14.11.2016 05:30 - 14.11.2016 05:45 (UTC)","0"
"Austria (AT)","14.11.2016 05:45 - 14.11.2016 06:00 (UTC)","0"
"Austria (AT)","14.11.2016 06:00 - 14.11.2016 06:15 (UTC)","11"
"Austria (AT)","14.11.2016 06:15 - 14.11.2016 06:30 (UTC)","14"
"Austria (AT)","14.11.2016 06:30 - 14.11.2016 06:45 (UTC)","17"
"Austria (AT)","14.11.2016 06:45 - 14.11.2016 07:00 (UTC)","21"
"Austria (AT)","14.11.2016 07:00 - 14.11.2016 07:15 (UTC)","37"
"Austria (AT)","14.11.2016 07:15 - 14.11.2016 07:30 (UTC)","53"
"Austria (AT)","14.11.2016 07:30 - 14.11.2016 07:45 (UTC)","70"
"Austria (AT)","14.11.2016 07:45 - 14.11.2016 08:00 (UTC)","89"
"Austria (AT)","14.11.2016 08:00 - 14.11.2016 08:15 (UTC)","109"
"Austria (AT)","14.11.2016 08:15 - 14.11.2016 08:30 (UTC)","130"
"Austria (AT)","14.11.2016 08:30 - 14.11.2016 08:45 (UTC)","150"
"Austria (AT)","14.11.2016 08:45 - 14.11.2016 09:00 (UTC)","170"
"Austria (AT)","14.11.2016 09:00 - 14.11.2016 09:15 (UTC)","187"
"Austria (AT)","14.11.2016 09:15 - 14.11.2016 09:30 (UTC)","204"
"Austria (AT)","14.11.2016 09:30 - 14.11.2016 09:45 (UTC)","220"
"Austria (AT)","14.11.2016 09:45 - 14.11.2016 10:00 (UTC)","237"
"Austria (AT)","14.11.2016 10:00 - 14.11.2016 10:15 (UTC)","247"
"Austria (AT)","14.11.2016 10:15 - 14.11.2016 10:30 (UTC)","256"
"Austria (AT)","14.11.2016 10:30 - 14.11.2016 10:45 (UTC)","265"
"Austria (AT)","14.11.2016 10:45 - 14.11.2016 11:00 (UTC)","273"
"Austria (AT)","14.11.2016 11:00 - 14.11.2016 11:15 (UTC)","272"
"Austria (AT)","14.11.2016 11:15 - 14.11.2016 11:30 (UTC)","271"
"Austria (AT)","14.11.2016 11:30 - 14.11.2016 11:45 (UTC)","270"
"Austria (AT)","14.11.2016 11:45 - 14.11.2016 12:00 (UTC)","268"
"Austria (AT)","14.11.2016 12:00 - 14.11.2016 12:15 (UTC)","257"
"Austria (AT)","14.11.2016 12:15 - 14.11.2016 12:30 (UTC)","243"
"Austria (AT)","14.11.2016 12:30 - 14.11.2016 12:45 (UTC)","230"
"Austria (AT)","14.11.2016 12:45 - 14.11.2016 13:00 (UTC)","217"
"Austria (AT)","14.11.2016 13:00 - 14.11.2016 13:15 (UTC)","196"
"Austria (AT)","14.11.2016 13:15 - 14.11.2016 13:30 (UTC)","176"
"Austria (AT)","14.11.2016 13:30 - 14.11.2016 13:45 (UTC)","156"
"Austria (AT)","14.11.2016 13:45 - 14.11.2016 14:00 (UTC)","136"
"Austria (AT)","14.11.2016 14:00 - 14.11.2016 14:15 (UTC)","113"
"Austria (AT)","14.11.2016 14:15 - 14.11.2016 14:30 (UTC)","92"
"Austria (AT)","14.11.2016 14:30 - 14.11.2016 14:45 (UTC)","71"
"Austria (AT)","14.11.2016 14:45 - 14.11.2016 15:00 (UTC)","50"
"Austria (AT)","14.11.2016 15:00 - 14.11.2016 15:15 (UTC)","38"
"Austria (AT)","14.11.2016 15:15 - 14.11.2016 15:30 (UTC)","28"
"Austria (AT)","14.11.2016 15:30 - 14.11.2016 15:45 (UTC)","18"
"Austria (AT)","14.11.2016 15:45 - 14.11.2016 16:00 (UTC)","9"
"Austria (AT)","14.11.2016 16:00 - 14.11.2016 16:15 (UTC)","8"
"Austria (AT)","14.11.2016 16:15 - 14.11.2016 16:30 (UTC)","8"
"Austria (AT)","14.11.2016 16:30 - 14.11.2016 16:45 (UTC)","8"
"Austria (AT)","14.11.2016 16:45 - 14.11.2016 17:00 (UTC)","8"
"Austria (AT)","14.11.2016 17:00 - 14.11.2016 17:15 (UTC)","8"
"Austria (AT)","14.11.2016 17:15 - 14.11.2016 17:30 (UTC)","8"
"Austria (AT)","14.11.2016 17:30 - 14.11.2016 17:45 (UTC)","8"
"Austria (AT)","14.11.2016 17:45 - 14.11.2016 18:00 (UTC)","8"
"Austria (AT)","14.11.2016 18:00 - 14.11.2016 18:15 (UTC)","0"
"Austria (AT)","14.11.2016 18:15 - 14.11.2016 18:30 (UTC)","0"
"Austria (AT)","14.11.2016 18:30 - 14.11.2016 18:45 (UTC)","0"
"Austria (AT)","14.11.2016 18:45 - 14.11.2016 19:00 (UTC)","0"
"Austria (AT)","14.11.2016 19:00 - 14.11.2016 19:15 (UTC)","0"
"Austria (AT)","14.11.2016 19:15 - 14.11.2016 19:30 (UTC)","0"
"Austria (AT)","14.11.2016 19:30 - 14.11.2016 19:45 (UTC)","0"
"Austria (AT)","14.11.2016 19:45 - 14.11.2016 20:00 (UTC)","0"
"Austria (AT)","14.11.2016 20:00 - 14.11.2016 20:15 (UTC)","0"
"Austria (AT)","14.11.2016 20:15 - 14.11.2016 20:30 (UTC)","0"
"Austria (AT)","14.11.2016 20:30 - 14.11.2016 20:45 (UTC)","0"
"Austria (AT)","14.11.2016 20:45 - 14.11.2016 21:00 (UTC)","0"
"Austria (AT)","14.11.2016 21:00 - 14.11.2016 21:15 (UTC)","0"
"Austria (AT)","14.11.2016 21:15 - 14.11.2016 21:30 (UTC)","0"
"Austria (AT)","14.11.2016 21:30 - 14.11.2016 21:45 (UTC)","0"
"Austria (AT)","14.11.2016 21:45 - 14.11.2016 22:00 (UTC)","0"
"Austria (AT)","14.11.2016 22:00 - 14.11.2016 22:15 (UTC)","0"
"Austria (AT)","14.11.2016 22:15 - 14.11.2016 22:30 (UTC)","0"
"Austria (AT)","14.11.2016 22:30 - 14.11.2016 22:45 (UTC)","0"
